,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
1714,1329,9899.570002355333,4459.551654841588,687.468826436424,717.2631282462844,3664.088497170741,20.297407458209506,11.957261122310776,12.995227777714332,162.6943307259872,22.557054397887427,28.61996291360199,139.22775734601538,45.43846470963861,405.5225548350662,0.2945919272105264,-47.04621209864385,-0.002,437.9643592218715,4459.551654841588,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.800296366597701,310.9966735839844,7987.400390625,-640.0571899414062,eta_4_x,0.0,18.132798757186663,310.9966735839844,3360.037353515625,-640.0571899414062,eta_3_top,0.0
1715,1330,14919.99554406808,15984.6443468609,887.7960944564475,895.4518935568581,3687.374698842192,12.207913757955929,12.28798143236184,20.24804123712065,313.0677389923207,15.53614835835366,29.9791222107646,347.70819405718333,32.99873992898614,443.7377545065667,0.2081494279844258,35.75604780111232,-0.002,479.2367748670921,15984.6443468609,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1716,1331,12964.070189291911,19611.58217981732,729.668062580506,744.4896082202794,2670.047113184597,25.316787462829552,24.888512891691253,26.674045841661965,304.44046273810943,29.343035755546488,22.241365860760688,434.5687475477384,26.032909674758397,435.8265545923964,0.5575424352290723,6.593750088276259,-0.002,470.6926789597881,19611.58217981732,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.204988892792385,12487.7587890625,11896.1552734375,-1424.582275390625,eta_4_x,0.0,5.792731645785588,13295.9189453125,11896.1552734375,-915.8696899414062,eta_3_bot,0.0
1717,1332,9895.409977435178,14997.317135318108,860.4588093967786,1021.7008372688804,2788.773196491257,16.82090099503918,26.835228918833167,24.654681108860316,138.40965778870083,16.711894107799136,15.044385641507969,405.89184498867337,39.54746081373317,302.1583802946762,0.8783024359497696,4.319200634903218,-0.002,326.3310507182503,14997.317135318108,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.2758709266066486,14458.53515625,8405.4296875,-1586.2728271484375,eta_4_x,0.0,14.573101932541208,14458.53515625,8564.294921875,-812.655517578125,eta_3_bot,0.0
1718,1333,3831.662994119011,7347.146512288999,333.9570100116086,311.44032463375703,2300.867560375468,28.631650110550883,13.460574566357298,15.076961450201036,347.4841917529108,14.973841038926263,24.28475186498808,448.4757642923302,43.88416753541125,427.3048637661864,0.5704920096888737,26.909673486789032,-0.002,461.4892528674813,7347.146512288999,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.777230929032583,5025.08203125,3397.477783203125,-282.5790100097656,eta_4_x,0.0,10.40026363113471,5025.08203125,1288.1378173828125,-282.5790100097656,eta_3_top,0.0
1719,1334,6612.449565102486,9908.050451831545,1078.5020658273593,386.2000085367858,4381.241167986067,17.547285460331658,12.626801953186035,29.30280123570356,378.1245569395709,12.155399119479815,21.905171841747308,271.4094800836519,41.00638779695933,313.58092489529594,0.6627797349903037,-4.57702803334292,-0.002,338.6673988869196,9908.050451831545,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.308984701827967,5679.74755859375,146.2878875732422,-2681.708984375,eta_1_x,0.0,7.395041080992781,6776.6123046875,146.2878875732422,-4889.60595703125,eta_3_bot,0.0
1720,1335,7609.023486045145,7123.176214077211,976.6750652834318,689.3356303177859,4910.542368411292,23.82112378805804,27.60670341079072,14.859547510627788,159.33607562650866,10.90438100083042,15.04350565968918,277.5052874095268,44.16534722769296,355.4935155775496,0.5683641460759764,-42.2012477116074,-0.002,383.9329968237536,7123.176214077211,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,8.317856680756009,926.9487915039062,6618.103515625,-1319.12255859375,eta_4_x,0.0,22.655355739019985,248.37518310546875,6618.103515625,-2254.70654296875,eta_3_bot,0.0
1721,1335,7609.023486045145,7123.176214077211,976.6750652834318,689.3356303177859,4910.542368411292,23.82112378805804,27.60670341079072,14.859547510627788,159.33607562650866,10.90438100083042,15.04350565968918,277.5052874095268,44.16534722769296,355.4935155775496,0.5683641460759764,-42.2012477116074,-0.002,383.9329968237536,7123.176214077211,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,8.317856680756009,926.9487915039062,6618.103515625,-1319.12255859375,eta_4_x,0.0,22.655355739019985,248.37518310546875,6618.103515625,-2254.70654296875,eta_3_bot,0.0
1722,1336,17116.73863684832,17583.679481734267,795.2299606803012,685.4688637553618,4451.241789536696,20.771486775333017,26.35054638365253,27.719933805840057,357.2843625380209,15.346595800364865,25.322720570846464,421.0730984612911,42.86988670235854,351.9318978860355,0.560040379120745,-26.123733057163317,-0.002,380.0864497169183,17583.679481734267,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1723,1336,17116.73863684832,17583.679481734267,795.2299606803012,685.4688637553618,4451.241789536696,20.771486775333017,26.35054638365253,27.719933805840057,357.2843625380209,15.346595800364865,25.322720570846464,421.0730984612911,42.86988670235854,351.9318978860355,0.560040379120745,-26.123733057163317,-0.002,380.0864497169183,17583.679481734267,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1724,1337,17575.627068477414,19817.180224341813,1080.2179624677128,319.44513570855844,2672.6609680686006,22.825503213131185,18.433425386509622,16.651389561823954,307.86543758836,21.349706237586336,10.449450153906485,437.2559566067965,27.036689701656563,402.3032198291188,0.5692524472335299,-39.779782169702514,-0.002,434.48747741544827,19817.180224341813,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1725,1338,3527.538935387918,14855.912532438542,469.24953803232,959.2640675509898,4166.4888009869965,12.61177590173439,25.68069474370632,24.97265304384313,396.6214705134266,17.66419499530566,27.09281755114331,485.9130315641616,41.01759463794834,301.6310197238506,0.1196459393168305,44.69510284266784,-0.002,325.7615013017587,14855.912532438542,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,17.539772009712575,2710.228271484375,1536.21240234375,-422.3245849609375,eta_1_x,0.0,56.92843742779174,259.00250244140625,1899.848388671875,-422.3245849609375,eta_3_bot,0.0
1726,1339,3382.113678577876,3173.11942870661,409.3876324390402,390.27337723063374,3940.808985560912,29.229863292929,14.188107363539448,29.45339883796452,173.3622015306481,25.12634782960808,23.14869954740264,127.08634406261224,33.78464867489884,323.75959302019504,0.8646972242404993,-22.12294129584938,-0.002,349.6603604618107,3173.11942870661,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,7.762271359010923,221.28439331054688,2783.197509765625,-359.764892578125,eta_4_x,0.0,11.1742647724149,2945.129150390625,147.83082580566406,-4212.78662109375,eta_3_bot,0.0
