,Unnamed: 0,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_tot,vol_plate_conc,vol_plate_steel,w_plate_steel,vol_walls_conc,vol_walls_steel,w_walls_steel,GWP,AP,ADP-minerals-metals,ADP-fossil,ODP,POCP
1487,1487,1151,10791.989756469642,14944.721621572464,1089.517115037101,1009.054248386727,4924.40895479229,13.294205828997512,26.87338389304538,15.763136920134922,230.97204204538247,10.429423429161872,28.3845402146302,414.14417621348025,38.412527195381706,392.6808247554988,0.4377690343441472,30.577873099501275,-0.002,424.09529073593865,14944.721621572464,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.5855033747982743,9342.4140625,3579.8232421875,-1051.0635986328125,eta_1_x,0.0,17.884943976977382,9342.4140625,4540.013671875,-1051.0635986328125,eta_3_top,0.0,3.5855033747982743,175.72089682013717,0.708235398289978,5559.647876576327,148.52051724091365,0.4314314095722229,3386.73656514195,94880.44156941092,148.72634570226396,0.3148324992222604,544181.7758516802,0.00036054589203208116,15.240082296973219
1488,1488,1151,10791.989756469642,14944.721621572464,1089.517115037101,1009.054248386727,4924.40895479229,13.294205828997512,26.87338389304538,15.763136920134922,230.97204204538247,10.429423429161872,28.3845402146302,414.14417621348025,38.412527195381706,392.6808247554988,0.4377690343441472,30.577873099501275,-0.002,424.09529073593865,14944.721621572464,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.5855033747982743,9342.4140625,3579.8232421875,-1051.0635986328125,eta_1_x,0.0,17.884943976977382,9342.4140625,4540.013671875,-1051.0635986328125,eta_3_top,0.0,3.5855033747982743,175.72089682013717,0.708235398289978,5559.647876576327,148.52051724091365,0.4314314095722229,3386.73656514195,94880.44156941092,148.72634570226396,0.3148324992222604,544181.7758516802,0.00036054589203208116,15.240082296973219
1489,1489,1152,14185.440392438912,3753.994032047464,375.2434261458223,1187.0060223179148,2817.4172834518968,27.8986649213868,20.935258813615,21.3157240109361,187.1296122421978,22.051639873619862,20.90739620472588,448.5318561100746,44.086740232961645,414.32184448908015,0.2574832057625693,13.60043688793251,-0.002,447.4675920482066,3753.994032047464,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,19.982484909068827,0.4056540025310793,3184.3839198689725,25.108899034419295,0.08791258290718187,690.1137758213777,13853.775959172252,23.21784043131801,0.039588706025966584,101629.17667838921,0.00014879661287437712,4.182195190233877
1490,1490,1152,14185.440392438912,3753.994032047464,375.2434261458223,1187.0060223179148,2817.4172834518968,27.8986649213868,20.935258813615,21.3157240109361,187.1296122421978,22.051639873619862,20.90739620472588,448.5318561100746,44.086740232961645,414.32184448908015,0.2574832057625693,13.60043688793251,-0.002,447.4675920482066,3753.994032047464,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,19.982484909068827,0.4056540025310793,3184.3839198689725,25.108899034419295,0.08791258290718187,690.1137758213777,13853.775959172252,23.21784043131801,0.039588706025966584,101629.17667838921,0.00014879661287437712,4.182195190233877
1491,1491,1153,14159.91459694974,13678.671711439649,954.493736441114,722.7560528780002,3473.289594116809,18.7900026281335,14.82862476020552,19.18246659162034,306.1304668653937,14.169553727043384,18.71428439185245,376.5881608908514,31.32348213321149,328.345872983956,0.2256773100222121,-28.796133297766644,-0.002,354.6135428226725,13678.671711439649,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,184.87476859521465,0.539119868534619,4232.090967996759,68.67626296698944,0.34186715377866644,2683.657157162532,57186.817648247066,93.65806539720823,0.16797398617331255,332710.5436001691,0.0002744965696254834,9.496580923208917
1492,1492,1153,14159.91459694974,13678.671711439649,954.493736441114,722.7560528780002,3473.289594116809,18.7900026281335,14.82862476020552,19.18246659162034,306.1304668653937,14.169553727043384,18.71428439185245,376.5881608908514,31.32348213321149,328.345872983956,0.2256773100222121,-28.796133297766644,-0.002,354.6135428226725,13678.671711439649,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,184.87476859521465,0.539119868534619,4232.090967996759,68.67626296698944,0.34186715377866644,2683.657157162532,57186.817648247066,93.65806539720823,0.16797398617331255,332710.5436001691,0.0002744965696254834,9.496580923208917
1493,1493,1154,11071.665603824047,5796.504639102101,216.1495254268557,1060.763106791513,4670.914705513298,22.716190030141817,24.78847096730679,11.545796883703751,188.0862213852872,24.5419128134833,22.215736172632752,104.50927992699482,30.37914905283901,437.1389927335315,0.5235937253120181,33.28026197436637,-0.002,472.11011215221407,5796.504639102101,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,13.871819671086183,0.37727037411705877,2961.5724368189112,57.44027717018175,0.7237485919671156,5681.426446941858,17762.085640491132,32.79643845051928,0.03656313035599711,159658.33950219868,0.0003284220247450609,7.923656538269835
1494,1494,1155,7857.217419520429,5622.623226945322,418.6601253921435,1105.095065374955,4944.758794382895,11.28326253545264,23.18013418872802,23.77934346215931,493.3560268341714,26.24498517392909,16.98205478961547,245.00163747900515,41.43338208641255,393.0517527247122,0.5072178789429836,-18.25119097950355,-0.002,424.4958929426892,5622.623226945322,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.697652920521315,196.0530548095703,2470.771484375,-374.5906372070313,eta_1_x,0.0,3.229826297566276,2051.518798828125,3133.489501953125,-374.5906372070313,eta_3_top,0.0,1.697652920521315,18.49563951566362,0.09663883447263813,758.6148506102094,61.44884569730582,0.2557600823133558,2007.7166461598429,23534.015563398265,37.2099257239614,0.07673085669893674,139702.84383823932,0.00010991924246312522,4.197152072653735
1495,1495,1156,5086.225609242956,10937.622953958242,1024.5044522895628,317.2108358863531,3865.981575850378,23.89649697079704,10.56245776267129,21.461153823301064,284.96658029744646,11.542803733129489,16.677522455895677,490.7357356838224,27.05969199851137,392.182303578503,0.8054712466848031,-46.24984708918857,-0.002,423.5568878647833,10937.622953958242,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,14.51316597766228,10204.3935546875,4602.72607421875,-958.4074096679688,eta_3_y,0.0,3.843677300474042,10741.154296875,135.94749450683594,-4755.6845703125,eta_3_bot,0.0,3.843677300474042,56.99443049928746,0.1973589872270965,1549.2680497327074,26.826297596990575,0.10696348357755348,839.6633460837947,18930.954313844835,31.06110499598136,0.05536633399523649,111002.8375214928,9.45960307476157e-05,3.2199678446797857
1496,1496,1157,6149.49393434348,11882.407109383834,574.4466110532354,1194.34262922766,2537.7019381780856,11.669843242156483,24.315973018747844,21.66463524504536,405.3432553755565,12.353292999481424,12.140181832829873,156.90123288063128,28.06366487880585,445.3869786014254,0.4180946851272821,-46.37836183149282,-0.002,481.0179368895395,11882.407109383834,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.774262169528536,2337.91455078125,1991.229736328125,-528.4909057617188,eta_1_x,0.0,20.7775798579301,2890.34521484375,2963.921142578125,-528.4909057617188,eta_3_top,0.0,3.774262169528536,41.97526793785618,0.18983548437189993,1490.2085523194144,72.02843332210675,0.30124437108848845,2364.7683130446344,25899.5754064148,42.82971110744461,0.07433717516279874,156950.84803563554,0.0001513814228313754,4.854543964164492
1497,1497,1158,5519.337777631433,4162.225547620636,390.4542868439703,785.5076813069788,2060.258209111749,13.271114234960468,15.977596518099109,15.424091005255375,398.3323193619921,11.553130057481129,23.461285312716115,397.3504317330408,40.20046616936229,400.15730415970256,0.8579335301881152,-10.733512140150758,-0.002,432.1698884924788,4162.225547620636,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7535422088351682,4012.697021484375,1732.2279052734375,-343.1264953613281,eta_1_x,0.0,5.714968811185124,4012.697021484375,2196.85107421875,-343.1264953613281,eta_3_top,0.0,1.7535422088351682,8.96980040298238,0.03683937976818445,289.18913118024795,13.471864181427973,0.049338895758557835,387.310331704679,6581.298163843071,10.348985799305918,0.021699087744659215,38229.635922908376,2.7103360400141145e-05,1.0997415542972306
1498,1498,1158,5519.337777631433,4162.225547620636,390.4542868439703,785.5076813069788,2060.258209111749,13.271114234960468,15.977596518099109,15.424091005255375,398.3323193619921,11.553130057481129,23.461285312716115,397.3504317330408,40.20046616936229,400.15730415970256,0.8579335301881152,-10.733512140150758,-0.002,432.1698884924788,4162.225547620636,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7535422088351682,4012.697021484375,1732.2279052734375,-343.1264953613281,eta_1_x,0.0,5.714968811185124,4012.697021484375,2196.85107421875,-343.1264953613281,eta_3_top,0.0,1.7535422088351682,8.96980040298238,0.03683937976818445,289.18913118024795,13.471864181427973,0.049338895758557835,387.310331704679,6581.298163843071,10.348985799305918,0.021699087744659215,38229.635922908376,2.7103360400141145e-05,1.0997415542972306
1499,1499,1159,15191.29175608998,11871.411192893142,1117.7115948081669,201.9365812523464,2251.9297257533976,20.05967940800244,11.42129142650395,19.00713886064246,198.6642981467284,27.80871185763889,25.935528937811583,233.7627625978519,38.546794419758506,351.1908476031496,0.6964753369843569,38.99044482240997,-0.002,379.2861154114016,11871.411192893142,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,201.57042377472783,0.740132763063265,5810.042190046631,10.796977014971059,0.6087613195865417,4778.776358754352,63328.41267884146,101.96839831670839,0.19866390369352951,403080.14493472094,0.0004135249628093763,13.690555924156119
1500,1500,1160,16608.46903986977,16775.708961750082,1072.3480667908573,1040.8216888418365,4563.66934175274,13.035165514289218,26.63659123950189,25.72951484188368,408.98585777883886,23.52725180568872,10.944109661207689,302.7772925921312,48.49027088840283,386.512990260097,0.5966393086890566,-45.847488164778426,-0.002,417.4340294809048,16775.708961750082,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6974156042782458,584.945556640625,15090.603515625,-2260.101318359375,eta_4_x,0.0,0.383343238688633,584.945556640625,15090.603515625,-4448.26416015625,eta_3_top,106.0,0.383343238688633,298.7763775693599,0.901785343723108,7079.014948226398,159.3680954486009,0.6837193682069137,5367.197040424273,140428.75395984956,217.2889528528109,0.46806775318111216,766992.515611781,0.0005052511002263726,22.663873765937364
1501,1501,1161,13612.05753503987,19323.9528084713,594.2262549103637,1170.694643266531,3876.989136559143,15.426054248934,27.859188519568537,16.40454154518342,311.77543861071445,18.41728537122409,15.687603877717365,147.15937525497833,26.069254277749767,323.1657976493505,0.2746406615073703,4.476723826490961,-0.002,349.0190614612986,19323.9528084713,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.0619489413976564,1931.1256103515625,5813.6435546875,-546.6881713867188,eta_1_x,0.0,1.5818855947318204,5119.57763671875,6627.7197265625,-546.6881713867188,eta_3_top,0.0,1.5818855947318204,156.30453572586933,0.9457025220414599,7423.76479802546,175.41397058390336,1.2766767355652608,10021.912374187297,76920.99447373657,130.62501860574446,0.20636806953123962,518136.36948049214,0.0006741001553839073,19.010149494124597
1502,1502,1162,11452.931588535625,6962.855440079647,1131.7284579521825,683.3164589961549,3696.159638977322,11.778977266309044,22.891239194095206,11.116208032350706,207.57861823017743,29.81174960525597,27.913562165871287,492.572848582563,46.17521713511967,403.26245907289706,0.6108608116000179,-28.53601453880108,-0.002,435.5234557987288,6962.855440079647,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7758631539045873,242.78500366210932,3940.8740234375,-1095.2210693359375,eta_1_x,0.0,6.200245335254293,242.78500366210932,10451.9326171875,-1389.4879150390625,eta_3_bot,0.0,1.7758631539045873,90.24980699255732,0.28070178202698737,2203.508988911851,35.171425957877645,0.21012572249581446,1649.4869215921435,36799.43006168644,57.907646916835645,0.12115602105174748,214368.83860423006,0.00015418229784430206,6.2028191354493805
1503,1503,1162,11452.931588535625,6962.855440079647,1131.7284579521825,683.3164589961549,3696.159638977322,11.778977266309044,22.891239194095206,11.116208032350706,207.57861823017743,29.81174960525597,27.913562165871287,492.572848582563,46.17521713511967,403.26245907289706,0.6108608116000179,-28.53601453880108,-0.002,435.5234557987288,6962.855440079647,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7758631539045873,242.78500366210932,3940.8740234375,-1095.2210693359375,eta_1_x,0.0,6.200245335254293,242.78500366210932,10451.9326171875,-1389.4879150390625,eta_3_bot,0.0,1.7758631539045873,90.24980699255732,0.28070178202698737,2203.508988911851,35.171425957877645,0.21012572249581446,1649.4869215921435,36799.43006168644,57.907646916835645,0.12115602105174748,214368.83860423006,0.00015418229784430206,6.2028191354493805
1504,1504,1163,17808.659118171956,14469.05041791672,922.3326548543796,867.9501834301818,4892.724211001463,21.72750847253496,21.68050205262966,13.678486563186434,369.1771609659594,29.922686960202725,12.25092535656556,495.8570312819962,30.83691790607788,312.82815746120184,0.1290728130282454,-11.683312903165168,-0.002,337.854410058098,14469.05041791672,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,237.66150113269973,0.6979641197513694,5479.01834004825,122.88972189518289,0.46954061841376854,3685.8938545480833,81152.33508966237,132.53735050279903,0.2399273764968493,466512.9209434912,0.0003652314742391647,12.97929393708819
1505,1505,1164,10491.395259565004,8368.638244076748,436.4349018824889,1167.9639601284896,3025.1684960528514,29.80544690899426,14.39378932874331,26.38841143239724,328.93342636750225,13.130695801460648,14.91402827772754,346.2259614919213,43.99392700905725,306.2444971406254,0.655820237187765,-20.563827878535413,-0.002,330.7440569118755,8368.638244076748,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.1789073139484474,194.5351104736328,9106.701171875,-389.2527465820313,eta_4_x,0.0,1.1560261777997949,3487.666015625,4966.74560546875,-389.2527465820313,eta_3_top,0.0,1.1560261777997949,38.31841335513181,0.40583688084933056,3185.819514667245,59.137614430938726,0.16007170889414402,1256.5629148190305,28957.1561926417,46.391873553657,0.09183215036584577,180861.9099575483,0.0001741327459276294,5.955724261441915
1506,1506,1164,10491.395259565004,8368.638244076748,436.4349018824889,1167.9639601284896,3025.1684960528514,29.80544690899426,14.39378932874331,26.38841143239724,328.93342636750225,13.130695801460648,14.91402827772754,346.2259614919213,43.99392700905725,306.2444971406254,0.655820237187765,-20.563827878535413,-0.002,330.7440569118755,8368.638244076748,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.1789073139484474,194.5351104736328,9106.701171875,-389.2527465820313,eta_4_x,0.0,1.1560261777997949,3487.666015625,4966.74560546875,-389.2527465820313,eta_3_top,0.0,1.1560261777997949,38.31841335513181,0.40583688084933056,3185.819514667245,59.137614430938726,0.16007170889414402,1256.5629148190305,28957.1561926417,46.391873553657,0.09183215036584577,180861.9099575483,0.0001741327459276294,5.955724261441915
1507,1507,1165,16929.93601858535,13187.060280940535,332.808490109906,334.163837709652,4988.191028418063,21.30747507179785,21.58066715163475,29.292737724609907,492.2977002671553,20.9902258443217,22.17418695278041,389.4263999224249,47.574381175796574,447.7251148838727,0.8544883684729174,25.29294275002627,-0.002,483.5431240745825,13187.060280940535,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,74.3015211655891,0.6844995368318842,5373.321364130291,43.962310974186835,0.5067149037205367,3977.711994206213,37787.66102820987,62.00561402926248,0.11103774622432232,258549.00458842271,0.000360649660809183,10.664143458992886
1508,1508,1166,6001.207799511596,8075.427319069449,644.7675965278818,999.218908495354,2058.82036492072,15.624861062270204,16.37928838729227,27.44371556118497,295.9698007631068,29.575387291913067,16.74557805922901,319.0072107060106,47.87883260209912,331.9960796653345,0.5967201909450618,-26.85338022378012,-0.002,358.5557660385613,8075.427319069449,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.829440138667425,2946.469970703125,2010.0513916015625,-597.0070190429688,eta_1_x,0.0,32.97716851685771,2946.469970703125,2991.937744140625,-597.0070190429688,eta_3_top,0.0,6.829440138667425,31.246931919641295,0.1812737066511554,1422.9985972115699,33.22573581289727,0.16329003913617718,1281.8268072189908,20000.770202945165,31.496842653200265,0.06434900988726368,117341.09602137483,0.00010685811679739405,3.937013440935795
